"N","Time","avg(X)","avg(Y)","avg(Z)","avg(concentrations (0))","avg(concentrations (1))","avg(concentrations (2))","avg(concentrations (3))","avg(concentrations (Magnitude))","avg(fa_u (0))","avg(fa_u (1))","avg(fa_u (2))","avg(fa_u (Magnitude))","avg(vtkOriginalPointIds)","max(X)","max(Y)","max(Z)","max(concentrations (0))","max(concentrations (1))","max(concentrations (2))","max(concentrations (3))","max(concentrations (Magnitude))","max(fa_u (0))","max(fa_u (1))","max(fa_u (2))","max(fa_u (Magnitude))","max(vtkOriginalPointIds)","med(X)","med(Y)","med(Z)","med(concentrations (0))","med(concentrations (1))","med(concentrations (2))","med(concentrations (3))","med(concentrations (Magnitude))","med(fa_u (0))","med(fa_u (1))","med(fa_u (2))","med(fa_u (Magnitude))","med(vtkOriginalPointIds)","min(X)","min(Y)","min(Z)","min(concentrations (0))","min(concentrations (1))","min(concentrations (2))","min(concentrations (3))","min(concentrations (Magnitude))","min(fa_u (0))","min(fa_u (1))","min(fa_u (2))","min(fa_u (Magnitude))","min(vtkOriginalPointIds)","q1(X)","q1(Y)","q1(Z)","q1(concentrations (0))","q1(concentrations (1))","q1(concentrations (2))","q1(concentrations (3))","q1(concentrations (Magnitude))","q1(fa_u (0))","q1(fa_u (1))","q1(fa_u (2))","q1(fa_u (Magnitude))","q1(vtkOriginalPointIds)","q3(X)","q3(Y)","q3(Z)","q3(concentrations (0))","q3(concentrations (1))","q3(concentrations (2))","q3(concentrations (3))","q3(concentrations (Magnitude))","q3(fa_u (0))","q3(fa_u (1))","q3(fa_u (2))","q3(fa_u (Magnitude))","q3(vtkOriginalPointIds)","std(X)","std(Y)","std(Z)","std(concentrations (0))","std(concentrations (1))","std(concentrations (2))","std(concentrations (3))","std(concentrations (Magnitude))","std(fa_u (0))","std(fa_u (1))","std(fa_u (2))","std(fa_u (Magnitude))","std(vtkOriginalPointIds)","vtkValidPointMask"
296,10,0.066,-0.0068047,0,0,0.99638,0.094046,0.82402,1.6767,7.0583e-06,5.2337e-06,0,0.00082402,147.5,10.032,10.032,0,0,0.99641,0.1151,5.3008,5.3949,0.0051097,0.0051249,0,0.0053008,295,0.074664,0.019808,0,0,0.99638,0.090191,0.001951,1.0005,3.7547e-07,1.4954e-07,0,1.951e-06,147,-9.9318,-9.9317,0,0,0.99635,0.090163,0.00012429,1.0004,-0.0050957,-0.0050871,0,1.2429e-07,0,-3.9208,-4.0231,0,0,0.99636,0.090178,0.0012065,1.0005,-1.2109e-06,-4.6708e-07,0,1.2065e-06,73,3.9993,3.9976,0,0,0.99639,0.090195,0.0028809,1.0005,1.5765e-06,1.2107e-06,0,2.8809e-06,221,5.1495,5.1615,0,0,1.6165e-05,0.0087921,1.8727,1.5403,0.0014456,0.0014486,0,0.0018727,85.592,1
296,11,0.066,-0.006803,0,0,0.99601,0.094696,0.86495,1.7142,5.7397e-06,5.6873e-06,0,0.00086495,147.5,10.03,10.03,0,0,0.99604,0.1179,5.5359,5.626,0.0053362,0.005356,0,0.0055359,295,0.074663,0.019808,0,0,0.99602,0.090443,0.0056562,1.0001,-2.8776e-07,3.0773e-07,0,5.6562e-06,147,-9.9299,-9.9299,0,0,0.99599,0.090418,0.00048889,1.0001,-0.0052878,-0.0052971,0,4.8889e-07,0,-3.9208,-4.0231,0,0,0.996,0.090431,0.0034517,1.0001,-2.9018e-06,-3.4784e-06,0,3.4517e-06,73,3.9993,3.9976,0,0,0.99603,0.090447,0.0067189,1.0001,2.8076e-06,3.6024e-06,0,6.7189e-06,221,5.1492,5.1612,0,0,1.5785e-05,0.0096986,1.959,1.6262,0.0015152,0.0015142,0,0.001959,85.592,1
296,12,0.066001,-0.0068021,0,0,0.99562,0.095252,0.91747,1.767,5.5509e-06,5.4503e-06,0,0.00091747,147.5,10.028,10.028,0,0,0.99564,0.1206,5.9285,6.0127,0.0056625,0.0056792,0,0.0059285,295,0.074663,0.019806,0,0,0.99562,0.090606,0.0034365,0.99974,5.7576e-08,1.0924e-08,0,3.4365e-06,147,-9.928,-9.9279,0,0,0.99559,0.090582,0.00025448,0.99972,-0.0056991,-0.0056219,0,2.5448e-07,0,-3.9208,-4.0231,0,0,0.99561,0.090594,0.0020471,0.99974,-2.1044e-06,-2.0798e-06,0,2.0471e-06,73,3.9993,3.9976,0,0,0.99563,0.090609,0.0042366,0.99975,2.0985e-06,1.7435e-06,0,4.2366e-06,221,5.1489,5.1609,0,0,1.396e-05,0.010593,2.0828,1.7475,0.00161,0.0016095,0,0.0020828,85.592,1
296,13,0.066006,-0.0068011,0,0,0.99521,0.095734,0.97535,1.8223,9.6114e-06,5.1728e-06,0,0.00097535,147.5,10.026,10.026,0,0,0.99524,0.12313,6.3944,6.4725,0.0060294,0.0060479,0,0.0063944,295,0.074664,0.019807,0,0,0.99521,0.090711,0.0056061,0.99936,5.744e-07,-1.7233e-08,0,5.6061e-06,147,-9.9259,-9.9258,0,0,0.99519,0.090688,0.00033321,0.99933,-0.0059895,-0.0059909,0,3.3321e-07,0,-3.9208,-4.0231,0,0,0.9952,0.0907,0.0033624,0.99935,-2.5334e-06,-3.0786e-06,0,3.3624e-06,73,3.9993,3.9976,0,0,0.99523,0.090715,0.0067167,0.99936,3.4307e-06,3.5803e-06,0,6.7167e-06,221,5.1486,5.1606,0,0,1.5448e-05,0.011449,2.2109,1.8745,0.0017072,0.0017112,0,0.0022109,85.592,1
296,14,0.066004,-0.0067996,0,0,0.99481,0.096168,1.018,1.8652,6.2816e-06,5.9516e-06,0,0.001018,147.5,10.024,10.024,0,0,0.99484,0.12555,6.5289,6.6054,0.0063002,0.0063187,0,0.0065289,295,0.074663,0.019808,0,0,0.99481,0.090778,0.0037514,0.99896,-8.1644e-07,2.6e-07,0,3.7514e-06,147,-9.9239,-9.9238,0,0,0.99478,0.090756,0.0002246,0.99892,-0.0062274,-0.0062476,0,2.246e-07,0,-3.9208,-4.0231,0,0,0.99479,0.090767,0.0023901,0.99895,-2.8918e-06,-2.0058e-06,0,2.3901e-06,73,3.9993,3.9976,0,0,0.99483,0.090781,0.004917,0.99897,1.3334e-06,2.3958e-06,0,4.917e-06,221,5.1482,5.1603,0,0,1.6839e-05,0.012286,2.3108,1.9727,0.0017851,0.0017869,0,0.0023108,85.592,1
296,15,0.066006,-0.006797,0,0,0.9944,0.096576,1.0604,1.9065,6.5687e-06,7.277e-06,0,0.0010604,147.5,10.022,10.022,0,0,0.99443,0.12793,6.8008,6.8743,0.0065432,0.0068008,0,0.0068008,295,0.074664,0.019806,0,0,0.9944,0.090823,0.0041285,0.99855,4.3079e-07,-3.2375e-08,0,4.1285e-06,147,-9.9218,-9.9215,0,0,0.99437,0.0908,0.00035501,0.99853,-0.0065346,-0.0064957,0,3.5501e-07,0,-3.9208,-4.0231,0,0,0.99439,0.090812,0.0025709,0.99855,-2.0269e-06,-2.2861e-06,0,2.5709e-06,73,3.9993,3.9976,0,0,0.99442,0.090827,0.0049239,0.99856,2.9111e-06,2.659e-06,0,4.9239e-06,221,5.1479,5.16,0,0,1.6372e-05,0.013111,2.4068,2.0678,0.0018591,0.0018614,0,0.0024068,85.592,1
296,16,0.066009,-0.006798,0,0,0.99398,0.096959,1.1068,1.9512,7.6299e-06,5.4832e-06,0,0.0011068,147.5,10.02,10.02,0,0,0.99401,0.13025,7.163,7.2328,0.0068416,0.0068605,0,0.007163,295,0.074663,0.019806,0,0,0.99398,0.090851,0.005602,0.99814,7.8253e-08,-2.2103e-07,0,5.602e-06,147,-9.9197,-9.9199,0,0,0.99396,0.090829,0.00020505,0.99811,-0.006753,-0.0067737,0,2.0505e-07,0,-3.9208,-4.0231,0,0,0.99397,0.09084,0.0032508,0.99814,-2.5578e-06,-3.5234e-06,0,3.2508e-06,73,3.9993,3.9976,0,0,0.994,0.090854,0.006661,0.99815,3.3833e-06,3.1121e-06,0,6.661e-06,221,5.1476,5.1596,0,0,1.579e-05,0.01392,2.5102,2.1705,0.0019397,0.0019411,0,0.0025102,85.592,1
296,17,0.06601,-0.0067949,0,0,0.99355,0.097324,1.1514,1.9958,7.2056e-06,7.1971e-06,0,0.0011514,147.5,10.018,10.018,0,0,0.99358,0.13249,7.3803,7.4481,0.0071351,0.0071468,0,0.0073803,295,0.074663,0.019807,0,0,0.99355,0.090869,0.004189,0.99771,-4.0416e-07,4.9504e-07,0,4.189e-06,147,-9.9175,-9.9176,0,0,0.99353,0.090847,0.00020891,0.99768,-0.0070578,-0.0070838,0,2.0892e-07,0,-3.9208,-4.0231,0,0,0.99354,0.090858,0.0025352,0.9977,-2.7536e-06,-1.9175e-06,0,2.5352e-06,73,3.9993,3.9976,0,0,0.99357,0.090872,0.0052237,0.99772,1.8491e-06,2.8916e-06,0,5.2237e-06,221,5.1472,5.1593,0,0,1.6052e-05,0.01471,2.614,2.273,0.0020195,0.002021,0,0.002614,85.592,1
296,18,0.066012,-0.0067945,0,0,0.99312,0.097675,1.1962,2.0392,8.3457e-06,6.5188e-06,0,0.0011962,147.5,10.016,10.016,0,0,0.99315,0.13468,7.6324,7.6979,0.0075074,0.0076324,0,0.0076324,295,0.074664,0.019807,0,0,0.99312,0.090882,0.0050778,0.99729,5.1862e-07,-2.6451e-07,0,5.0778e-06,147,-9.9154,-9.9151,0,0,0.99309,0.090858,0.00043519,0.99726,-0.0072638,-0.0073081,0,4.3519e-07,0,-3.9208,-4.0231,0,0,0.9931,0.09087,0.0030505,0.99728,-2.3192e-06,-2.8681e-06,0,3.0505e-06,73,3.9993,3.9976,0,0,0.99313,0.090885,0.0060651,0.99729,3.3601e-06,3.1117e-06,0,6.0651e-06,221,5.1469,5.159,0,0,1.696e-05,0.015483,2.7144,2.3729,0.0020979,0.0020982,0,0.0027144,85.592,1
296,19,0.066014,-0.0067933,0,0,0.99269,0.098017,1.2341,2.0768,8.9365e-06,6.7296e-06,0,0.0012341,147.5,10.014,10.014,0,0,0.99272,0.13685,7.876,7.9395,0.0076598,0.0076898,0,0.007876,295,0.074663,0.019806,0,0,0.99269,0.090889,0.0046855,0.99685,-2.5231e-07,3.6811e-07,0,4.6855e-06,147,-9.9132,-9.9131,0,0,0.99266,0.090866,0.00023809,0.99682,-0.0075041,-0.0075417,0,2.3809e-07,0,-3.9208,-4.0231,0,0,0.99267,0.090878,0.0026744,0.99685,-2.6092e-06,-2.8942e-06,0,2.6744e-06,73,3.9993,3.9976,0,0,0.9927,0.090892,0.0053434,0.99686,2.5017e-06,2.8701e-06,0,5.3434e-06,221,5.1466,5.1586,0,0,1.7266e-05,0.016245,2.8018,2.4595,0.0021636,0.0021673,0,0.0028018,85.592,1
296,20,0.066014,-0.0067927,0,0,0.99225,0.098353,1.2717,2.1137,8.406e-06,6.1708e-06,0,0.0012717,147.5,10.012,10.011,0,0,0.99228,0.13897,8.1481,8.2095,0.0078898,0.0078713,0,0.0081481,295,0.074663,0.019806,0,0,0.99225,0.090895,0.0048397,0.99642,-2.1989e-07,8.04e-08,0,4.8397e-06,147,-9.911,-9.9111,0,0,0.99222,0.09087,0.00019118,0.99639,-0.007766,-0.0078095,0,1.9118e-07,0,-3.9208,-4.0231,0,0,0.99223,0.090883,0.0027979,0.99641,-2.9096e-06,-2.272e-06,0,2.7979e-06,73,3.9993,3.9976,0,0,0.99226,0.090898,0.005517,0.99643,2.7348e-06,2.8016e-06,0,5.5171e-06,221,5.1462,5.1583,0,0,1.6981e-05,0.016996,2.8872,2.5444,0.0022318,0.002231,0,0.0028872,85.592,1
296,21,0.066016,-0.0067911,0,0,0.9918,0.098681,1.3136,2.1543,8.5711e-06,7.0455e-06,0,0.0013136,147.5,10.009,10.009,0,0,0.99183,0.14105,8.3903,8.4499,0.0081263,0.0081223,0,0.0083903,295,0.074664,0.019806,0,0,0.9918,0.090898,0.005501,0.99598,3.32e-07,-7.8984e-08,0,5.501e-06,147,-9.9087,-9.9087,0,0,0.99178,0.090873,0.00040789,0.99595,-0.0080158,-0.0080603,0,4.0789e-07,0,-3.9208,-4.0231,0,0,0.99178,0.090886,0.003233,0.99597,-2.7362e-06,-2.9946e-06,0,3.233e-06,73,3.9993,3.9976,0,0,0.99182,0.090901,0.0063135,0.99598,3.233e-06,3.2706e-06,0,6.3135e-06,221,5.1458,5.1579,0,0,1.6597e-05,0.017738,2.9811,2.6379,0.0023042,0.0023041,0,0.0029811,85.592,1
296,22,0.066017,-0.006789,0,0,0.99135,0.099003,1.354,2.1944,8.8395e-06,8.0961e-06,0,0.001354,147.5,10.007,10.007,0,0,0.99138,0.14311,8.6913,8.7488,0.0084299,0.0086165,0,0.0086913,295,0.074663,0.019806,0,0,0.99135,0.0909,0.0049771,0.99553,-1.1774e-08,4.3002e-07,0,4.9771e-06,147,-9.9065,-9.9062,0,0,0.99133,0.090875,0.00024444,0.9955,-0.0082289,-0.0082737,0,2.4444e-07,0,-3.9208,-4.0231,0,0,0.99133,0.090888,0.0029587,0.99552,-2.6544e-06,-2.8068e-06,0,2.9587e-06,73,3.9993,3.9976,0,0,0.99137,0.090903,0.0056472,0.99553,2.6747e-06,3.2948e-06,0,5.6472e-06,221,5.1455,5.1576,0,0,1.7122e-05,0.018464,3.0742,2.7303,0.002374,0.0023778,0,0.0030742,85.592,1
296,23,0.066018,-0.0067894,0,0,0.9909,0.099318,1.3898,2.2296,8.7495e-06,7.0687e-06,0,0.0013898,147.5,10.005,10.005,0,0,0.99093,0.14516,8.871,8.9273,0.0085929,0.0086481,0,0.008871,295,0.074664,0.019807,0,0,0.9909,0.090902,0.0050525,0.99508,-7.4466e-08,-9.3621e-08,0,5.0525e-06,147,-9.9042,-9.9041,0,0,0.99087,0.090876,0.00011418,0.99504,-0.0084559,-0.0084963,0,1.1418e-07,0,-3.9208,-4.0231,0,0,0.99088,0.090889,0.0028571,0.99507,-2.897e-06,-2.9348e-06,0,2.8571e-06,73,3.9993,3.9976,0,0,0.99092,0.090905,0.0057423,0.99509,3.1638e-06,2.6148e-06,0,5.7423e-06,221,5.1451,5.1572,0,0,1.788e-05,0.019179,3.1557,2.8114,0.0024365,0.0024412,0,0.0031557,85.592,1
296,24,0.06602,-0.006788,0,0,0.99045,0.099631,1.4247,2.2638,1.004e-05,7.292e-06,0,0.0014247,147.5,10.003,10.002,0,0,0.99048,0.14715,9.1651,9.2196,0.0088288,0.0088212,0,0.0091651,295,0.074664,0.019806,0,0,0.99045,0.090903,0.0050736,0.99463,8.8269e-08,2.1785e-07,0,5.0736e-06,147,-9.9019,-9.9019,0,0,0.99042,0.090877,0.00035929,0.9946,-0.008692,-0.0087351,0,3.5929e-07,0,-3.9208,-4.0231,0,0,0.99043,0.090891,0.0030257,0.99462,-2.7477e-06,-2.6861e-06,0,3.0257e-06,73,3.9993,3.9976,0,0,0.99046,0.090906,0.0057702,0.99464,3.0028e-06,3.2091e-06,0,5.7702e-06,221,5.1448,5.1568,0,0,1.7693e-05,0.019889,3.2349,2.8903,0.0025001,0.0025001,0,0.0032349,85.592,1
296,25,0.066022,-0.0067866,0,0,0.98999,0.09994,1.4609,2.2993,9.8741e-06,8.0203e-06,0,0.0014609,147.5,10,10,0,0,0.99002,0.14911,9.4413,9.4942,0.0090399,0.0090142,0,0.0094413,295,0.074663,0.019805,0,0,0.98999,0.090904,0.0052455,0.99417,-1.6297e-07,1.35e-07,0,5.2455e-06,147,-9.8996,-9.8995,0,0,0.98996,0.090878,0.00020274,0.99415,-0.008909,-0.0089596,0,2.0274e-07,0,-3.9208,-4.0231,0,0,0.98997,0.090891,0.0031724,0.99416,-3.0977e-06,-2.7559e-06,0,3.1724e-06,73,3.9993,3.9976,0,0,0.99,0.090907,0.0059414,0.99418,2.7155e-06,3.5308e-06,0,5.9414e-06,221,5.1444,5.1565,0,0,1.7487e-05,0.020592,3.3171,2.9722,0.0025639,0.0025634,0,0.0033171,85.592,1
296,26,0.066023,-0.0067853,0,0,0.98952,0.10025,1.4976,2.3353,9.6243e-06,8.1694e-06,0,0.0014976,147.5,9.9981,9.9978,0,0,0.98956,0.15108,9.5163,9.5688,0.0092601,0.0094025,0,0.0095163,295,0.074664,0.019806,0,0,0.98953,0.090904,0.0054363,0.99371,8.0636e-10,-1.655e-07,0,5.4363e-06,147,-9.8973,-9.8971,0,0,0.98949,0.090878,0.00030348,0.99368,-0.0091131,-0.0091586,0,3.0348e-07,0,-3.9208,-4.0231,0,0,0.98951,0.090892,0.0030406,0.9937,-2.8794e-06,-3.1338e-06,0,3.0406e-06,73,3.9993,3.9976,0,0,0.98954,0.090907,0.0061428,0.99372,2.8963e-06,2.9944e-06,0,6.1428e-06,221,5.144,5.1561,0,0,1.7568e-05,0.021285,3.4004,3.0552,0.0026267,0.0026293,0,0.0034004,85.592,1
